,Team,Name,Age,Position,Nation,Market Value,Left / Joined Club,Left / Joined Country,Transfer Fee,In or Out,season
1019,Hammarby IF,Leo Bengtsson,20,Left Winger,Sweden,1200000,Gefle,Sweden,"End of loanJul 16, 2018",in,2018
1020,Hammarby IF,Gershon Koffie,26,Central Midfield,Ghana,225000,Al-Fahaheel SC,Kuwait,free transfer,out,2018
1021,Hammarby IF,Erkan Zengin,33,Left Winger,Sweden,300000,Karagümrük,Turkey,free transfer,out,2018
1022,Hammarby IF,Leo Bengtsson,20,Left Winger,Sweden,1200000,IK Frej Täby,Sweden,loan transfer,out,2018
1023,Hammarby IF,Arnór Smárason,29,Second Striker,Iceland,75000,Lillestrøm SK,Norway,0,out,2018
1024,Hammarby IF,Marcus Degerlund,20,Centre-Back,Sweden,250000,IFK Göteborg,Sweden,loan transfer,out,2018
1025,Hammarby IF,Rebin Asaad,23,Defensive Midfield,Iraq,75000,IK Frej Täby,Sweden,loan transfer,out,2018
1026,BK Häcken,Godswill Ekpolo,23,Right-Back,Nigeria,1000000,Mérida AD,Spain,free transfer,in,2018
1027,BK Häcken,Joona Toivio,30,Centre-Back,Finland,600000,Termalica,Poland,free transfer,in,2018
1028,BK Häcken,Alexander Jeremejeff,24,Centre-Forward,Sweden,1000000,Malmö FF,Sweden,0,in,2018
1029,BK Häcken,Ali Suljic,20,Centre-Back,Sweden,100000,No club,No country,0,in,2018
1030,BK Häcken,Aiham Ousou,18,Centre-Back,Sweden,200000,Häcken U19,Sweden,0,in,2018
1031,BK Häcken,Benjamin Arapovic,19,Central Midfield,Sweden,75000,Häcken U19,Sweden,0,in,2018
1032,BK Häcken,Joel Andersson,21,Right-Back,Sweden,2000000,FC Midtjylland,Denmark,1300000,out,2018
1033,BK Häcken,Crespo Kamara,25,Centre-Forward,Sierra Leone,125000,Panetolikos,Greece,free transfer,out,2018
1034,BK Häcken,Alexander Angelin,28,Left-Back,Sweden,100000,GAIS,Sweden,0,out,2018
1035,BK Häcken,Jasmin Sudic,27,Centre-Back,Sweden,0,Trelleborg,Sweden,0,out,2018
1036,BK Häcken,Karl Bohm,22,Right Midfield,Sweden,100000,GAIS,Sweden,0,out,2018
1037,Östersunds FK,Jerell Sellars,22,Left Winger,England,200000,Cheltenham,England,free transfer,in,2018
1038,Östersunds FK,Henrik Bellman,19,Right Midfield,Sweden,250000,Copenhagen U19,Denmark,free transfer,in,2018
1039,Östersunds FK,Simon Kroon,25,Right Midfield,Sweden,250000,FC Midtjylland,Denmark,0,in,2018
1040,Östersunds FK,Rewan Amin,22,Defensive Midfield,Netherlands,300000,Dalkurd,Sweden,0,in,2018
1041,Östersunds FK,Jordan Flores,22,Central Midfield,England,100000,Wigan,England,loan transfer,in,2018
1042,Östersunds FK,Isac Häggman,16,Attacking Midfield,Sweden,25000,Östersunds U19,Sweden,0,in,2018
1043,Östersunds FK,Robin Wikberg,16,Centre-Back,Sweden,25000,Östersunds U19,Sweden,0,in,2018
1044,Östersunds FK,Pontus Kindberg,15,Left-Back,Sweden,10000,Östersunds U19,Sweden,0,in,2018
1045,Östersunds FK,Gustav Wikstrand,15,Centre-Back,Sweden,25000,Östersunds U19,Sweden,0,in,2018
1046,Östersunds FK,Saman Ghoddos,24,Attacking Midfield,Iran,3000000,Amiens SC,France,4000000,out,2018
1047,Östersunds FK,Ken Sema,24,Left Midfield,Sweden,4500000,Watford,England,2250000,out,2018
1048,Östersunds FK,Sotirios Papagiannopoulos,27,Centre-Back,Sweden,1000000,FC Copenhagen,Denmark,0,out,2018
1049,Östersunds FK,Brwa Nouri,31,Defensive Midfield,Iraq,450000,Bali United,Indonesia,0,out,2018
1050,Östersunds FK,Alhaji Gero,24,Centre-Forward,Nigeria,150000,Esteghlal FC ,Iran,0,out,2018
1051,Östersunds FK,Smajl Suljevic,24,Defensive Midfield,Sweden,100000,Dalkurd,Sweden,loan transfer,out,2018
1052,Östersunds FK,Kelland Absalom,21,Goalkeeper,Wales,25000,No club,No country,0,out,2018
1053,Djurgardens IF,Nicklas Bärkroth,26,Left Winger,Sweden,400000,Lech Poznan,Poland,200000,in,2018
1054,Djurgardens IF,Omar Eddahri,27,Centre-Forward,Sweden,100000,Ittihad Tanger,Morocco,free transfer,in,2018
1055,Djurgardens IF,Erik Berg,29,Centre-Back,Sweden,0,FC Copenhagen,Denmark,0,in,2018
1056,Djurgardens IF,Joseph Ceesay,20,Left Winger,Sweden,450000,IK Frej Täby,Sweden,"End of loanJul 13, 2018",in,2018
1057,Djurgardens IF,Souleymane Kone,23,Centre-Back,Cote d'Ivoire,350000,Dunajska Streda,Slovakia,"End of loanJun 30, 2019",in,2018
1058,Djurgardens IF,Mihlali Mayambela,21,Right Winger,South Africa,175000,Brage,Sweden,"End of loanJun 30, 2018",in,2018
1059,Djurgardens IF,Felix Beijmo,20,Right-Back,Sweden,700000,Werder Bremen,Germany,3000000,out,2018
1060,Djurgardens IF,Tino Kadewere,22,Right Winger,Zimbabwe,13000000,AC Le Havre,France,2000000,out,2018
1061,Djurgardens IF,Oscar Jonsson,21,Goalkeeper,Sweden,50000,IK Frej Täby,Sweden,loan transfer,out,2018
1062,Djurgardens IF,Joseph Ceesay,20,Left Winger,Sweden,450000,Brage,Sweden,loan transfer,out,2018
1063,Djurgardens IF,Mihlali Mayambela,21,Right Winger,South Africa,175000,Farense,Portugal,Loan fee:15000,out,2018
1064,Djurgardens IF,Julian Kristoffersen,21,Centre-Forward,Norway,400000,Hobro IK,Denmark,0,out,2018
1065,Djurgardens IF,Yura Movsisyan,30,Centre-Forward,Armenia,0,Salt Lake,United States,"End of loanJun 30, 2018",out,2018
1066,GIF Sundsvall,David Haro,27,Second Striker,Spain,200000,Reus Deportiu,Spain,free transfer,in,2018
1067,GIF Sundsvall,Pol Moreno,24,Centre-Back,Spain,250000,CE Sabadell ,Spain,0,in,2018
1068,GIF Sundsvall,Oliver Berg,24,Central Midfield,Norway,700000,Dalkurd,Sweden,0,in,2018
1069,GIF Sundsvall,Christian Rubio Sivodedov,20,Central Midfield,Sweden,150000,Strømsgodset,Norway,0,in,2018
1070,GIF Sundsvall,Jesper Carström,17,Central Midfield,Sweden,75000,Sundsvall U19,Sweden,0,in,2018
1071,GIF Sundsvall,Romain Gall,23,Right Winger,United States,300000,Malmö FF,Sweden,500000,out,2018
1072,GIF Sundsvall,Samu de los Reyes,26,Left-Back,Spain,100000,UD Almería,Spain,free transfer,out,2018
1073,GIF Sundsvall,Sebastian Friman,19,Right Midfield,Sweden,50000,Hudiksvall,Sweden,free transfer,out,2018
1074,GIF Sundsvall,Juho Pirttijoki,21,Centre-Back,Finland,150000,KuPS,Finland,loan transfer,out,2018
1075,GIF Sundsvall,Tommy Naurin,34,Goalkeeper,Sweden,0,No club,No country,0,out,2018
1076,GIF Sundsvall,Christian Rubio Sivodedov,20,Central Midfield,Sweden,150000,Strømsgodset,Norway,"End of loanJul 31, 2018",out,2018
1077,Örebro SK,Johan Bertilsson,30,Second Striker,Sweden,300000,Dalkurd,Sweden,0,in,2018
1078,Örebro SK,Fabio De Sousa Silva,22,Centre-Back,Brazil,100000,Örebro Syr.,Sweden,0,in,2018
1079,Örebro SK,Viktor Tranberg,21,Centre-Back,Denmark,250000,Nordsjaelland,Denmark,loan transfer,in,2018
1080,Örebro SK,Brendan Hines-Ike,23,Centre-Back,United States,700000,KV Kortrijk,Belgium,650000,out,2018
1081,Kalmar FF,Jajá,23,Attacking Midfield,Brazil,250000,Flamengo,Brazil,loan transfer,in,2018
1082,Kalmar FF,Nils Fröling,18,Centre-Forward,Sweden,500000,Kalmar U19,Sweden,0,in,2018
1083,Kalmar FF,Sebastian Starke Hedlund,23,Centre-Back,Sweden,125000,Mjøndalen,Norway,"End of loanJul 14, 2018",in,2018
1084,Kalmar FF,Mahmoud Eid,25,Left Winger,Palästina,100000,Mjøndalen,Norway,"End of loanJul 15, 2018",in,2018
1085,Kalmar FF,Sebastian Starke Hedlund,23,Centre-Back,Sweden,125000,Valur,Iceland,0,out,2018
1086,Kalmar FF,Marcus Thorbjörnsson,30,Centre-Back,Sweden,0,Dalkurd,Sweden,loan transfer,out,2018
1087,Kalmar FF,Mahmoud Eid,25,Left Winger,Palästina,100000,GAIS,Sweden,loan transfer,out,2018
1088,Kalmar FF,Lumala Abdu,21,Centre-Forward,Uganda,100000,Syrianska FC,Sweden,loan transfer,out,2018
1089,Kalmar FF,Melker Hallberg,22,Central Midfield,Sweden,600000,Udinese Calcio,Italy,"End of loanJul 24, 2018",out,2018
1090,IFK Göteborg,Sargon Abraham,27,Second Striker,Sweden,300000,Degerfors,Sweden,0,in,2018
1091,IFK Göteborg,Alhassan Yusuf,18,Defensive Midfield,Nigeria,1500000,Tiki Taka,Nigeria,0,in,2018
1092,IFK Göteborg,Robin Söder,27,Centre-Forward,Sweden,300000,KSC Lokeren,Belgium,0,in,2018
1093,IFK Göteborg,Marcus Degerlund,20,Centre-Back,Sweden,250000,Hammarby,Sweden,loan transfer,in,2018
1094,IFK Göteborg,Fredrik Jensen,25,Defensive Midfield,Norway,400000,Zulte Waregem,Belgium,loan transfer,in,2018
1095,IFK Göteborg,Emil Holm,19,Right-Back,Sweden,700000,IFK U19,Sweden,0,in,2018
1096,IFK Göteborg,Noah Alexandersson,17,Left Winger,Sweden,200000,IFK U19,Sweden,0,in,2018
1097,IFK Göteborg,Sebastian Eriksson,29,Central Midfield,Sweden,400000,Panetolikos,Greece,free transfer,out,2018
1098,IFK Göteborg,Mikael Ingebrigtsen,22,Right Winger,Norway,300000,Tromsø IL,Norway,0,out,2018
1099,IFK Göteborg,Elías Már Ómarsson,23,Centre-Forward,Iceland,750000,Excelsior,Netherlands,0,out,2018
1100,IFK Göteborg,Junes Barny,29,Central Midfield,Sweden,200000,No club,No country,0,out,2018
1101,IFK Göteborg,Pontus Dahlberg,19,Goalkeeper,Sweden,1200000,Watford,England,"End of loanJun 30, 2018",out,2018
1102,IFK Göteborg,Mix Diskerud,27,Central Midfield,United States,600000,Man City U23,England,"End of loanJul 15, 2018",out,2018
1103,IFK Göteborg,Gustav Engvall,22,Centre-Forward,Sweden,1000000,Bristol City,England,"End of loanJun 28, 2018",out,2018
1104,IF Elfsborg,Chinedu Obasi,32,Centre-Forward,Nigeria,100000,Bolton,England,free transfer,in,2018
1105,IF Elfsborg,David Boysen,27,Right Winger,Denmark,150000,B. Jerusalem,Israel,free transfer,in,2018
1106,IF Elfsborg,Frederik Holst,23,Central Midfield,Denmark,800000,Sparta R.,Netherlands,0,in,2018
1107,IF Elfsborg,Gustav Henriksson,20,Centre-Back,Sweden,600000,IF Elfsborg U21,Sweden,0,in,2018
1108,IF Elfsborg,Rasmus Rosenqvist,21,Defensive Midfield,Sweden,100000,Helsingborg,Sweden,"End of loanJun 13, 2018",in,2018
1109,IF Elfsborg,Issam Jebali,26,Second Striker,Tunisia,600000,Rosenborg,Norway,1100000,out,2018
1110,IF Elfsborg,Jörgen Horn,31,Centre-Back,Norway,100000,Sarpsborg 08,Norway,0,out,2018
1111,IK Sirius,Robert Ahman-Persson,31,Defensive Midfield,Sweden,0,Belenenses SAD,Portugal,free transfer,in,2018
1112,IK Sirius,Mohammed Saeid,27,Central Midfield,Eritrea,350000,Lyngby BK,Denmark,free transfer,in,2018
1113,IK Sirius,Jonas Lindberg,29,Centre-Forward,Sweden,100000,GAIS,Sweden,0,in,2018
1114,IK Sirius,Niklas Thor,32,Defensive Midfield,Sweden,100000,No club,No country,0,in,2018
1115,IK Sirius,Lukas Jonsson,25,Goalkeeper,Sweden,300000,Mjøndalen,Norway,"End of loanJul 15, 2018",in,2018
1116,IK Sirius,Zackarias Faour,20,Centre-Forward,Sweden,0,Östers IF,Sweden,"End of loanJul 15, 2018",in,2018
1117,IK Sirius,Sylvin Kayembe,17,Left Winger,Sweden,100000,BKV Norrtälje,Sweden,"End of loanJul 16, 2018",in,2018
1118,IK Sirius,Henry Offia,18,Left Winger,Nigeria,200000,Sollentuna FK,Sweden,"End of loanAug 6, 2018",in,2018
1119,IK Sirius,Oscar Kindlund,21,Defensive Midfield,Sweden,0,Nybergsund,Norway,"End of loanSep 10, 2018",in,2018
1120,IK Sirius,Joakim Wulff,39,Goalkeeper,Sweden,0,Värnamo,Sweden,free transfer,out,2018
1121,IK Sirius,Linus Nygren,20,Centre-Back,Sweden,0,Gamla Upsala SK,Sweden,loan transfer,out,2018
1122,IK Sirius,Shkodran Maholli,25,Centre-Forward,Sweden,100000,Silkeborg IF,Denmark,0,out,2018
1123,IK Sirius,Oscar Kindlund,21,Defensive Midfield,Sweden,0,Nybergsund,Norway,loan transfer,out,2018
1124,IK Sirius,Sherko Faiqi,19,Central Midfield,Sweden,100000,Nest-Sotra IL,Norway,loan transfer,out,2018
1125,IK Sirius,Zackarias Faour,20,Centre-Forward,Sweden,0,No club,No country,0,out,2018
1126,IK Sirius,Oscar Kindlund,21,Defensive Midfield,Sweden,0,No club,No country,0,out,2018
1127,Helsingborgs IF,Andreas Granqvist,33,Centre-Back,Sweden,0,Krasnodar,Russia,free transfer,in,2018
1128,Helsingborgs IF,Rasmus Jönsson,28,Centre-Forward,Sweden,300000,Odense BK,Denmark,free transfer,in,2018
1129,Helsingborgs IF,Markus Holgersson,33,Centre-Back,Sweden,0,Lorca FC,Spain,free transfer,in,2018
1130,Helsingborgs IF,Wanderson,32,Centre-Forward,Brazil,0,Alanyaspor,Turkey,free transfer,in,2018
1131,Helsingborgs IF,Thierry Zahui,30,Defensive Midfield,Cote d'Ivoire,0,No club,No country,0,in,2018
1132,Helsingborgs IF,Daniel Andersson,45,Goalkeeper,Sweden,0,No club,No country,0,in,2018
1133,Helsingborgs IF,Alexander Farnerud,34,Central Midfield,Sweden,100000,No club,No country,0,in,2018
1134,Helsingborgs IF,Carl Thulin,19,Centre-Back,Sweden,100000,Ängelholm,Sweden,loan transfer,out,2018
1135,Helsingborgs IF,Kalle Joelsson,20,Goalkeeper,Sweden,150000,Ängelholm,Sweden,loan transfer,out,2018
1136,Helsingborgs IF,Mattias Almeida Sundell,19,Right Midfield,Sweden,100000,Ängelholm,Sweden,loan transfer,out,2018
1137,Helsingborgs IF,Alex Timossi Andersson,17,Right Winger,Sweden,800000,FC Bayern U19,Germany,0,out,2018
1138,Helsingborgs IF,Rasmus Rosenqvist,21,Defensive Midfield,Sweden,100000,Elfsborg,Sweden,"End of loanJun 13, 2018",out,2018
1139,Falkenbergs FF,Eric Gunnarsson,23,Left-Back,Sweden,0,UNCG Spartans,United States,free transfer,in,2018
1140,Falkenbergs FF,Dennis Bengtsson,18,Goalkeeper,Sweden,100000,Falkenberg U19,Sweden,0,in,2018
1141,Falkenbergs FF,Eric Gunnarsson,23,Left-Back,Sweden,0,Tvååkers IF,Sweden,loan transfer,out,2018
1142,Falkenbergs FF,Herve Prudence,18,Defensive Midfield,Sweden,50000,Tvååkers IF,Sweden,loan transfer,out,2018
1143,Falkenbergs FF,Erik Zetterberg,21,Defensive Midfield,Sweden,125000,Varbergs BoIS,Sweden,0,out,2018
1144,AFC Eskilstuna,Hossin Lagoun,22,Goalkeeper,Sweden,50000,FK Vereya,Bulgaria,free transfer,in,2018
1145,AFC Eskilstuna,Bajram Ajeti,29,Centre-Forward,Kosovo,100000,Brommapojkarna,Sweden,free transfer,in,2018
1146,AFC Eskilstuna,Wille Jakobsson,16,Goalkeeper,Sweden,100000,Eskilstuna City,Sweden,0,in,2018
1147,AFC Eskilstuna,Pelé,30,Central Midfield,Portugal,0,No club,No country,0,in,2018
1148,AFC Eskilstuna,Kristijan Miljevic-Sachpekidis,26,Right Winger,Serbia,100000,No club,No country,0,in,2018
1149,AFC Eskilstuna,Ismet Lushaku,18,Central Midfield,Kosovo,200000,AFC United U19,Sweden,0,in,2018
1150,AFC Eskilstuna,Rinor Nushi,22,Left Winger,Sweden,0,Västerås SK,Sweden,"End of loanJun 30, 2018",in,2018
1151,AFC Eskilstuna,Ivan Markovic,24,Attacking Midfield,Serbia,375000,PS Kalamata,Greece,free transfer,out,2018
1152,AFC Eskilstuna,Rinor Nushi,22,Left Winger,Sweden,0,Västerås SK,Sweden,free transfer,out,2018
1153,AFC Eskilstuna,Kevin Bisse,22,Left Midfield,Sweden,50000,Syrianska FC,Sweden,loan transfer,out,2018
1154,AFC Eskilstuna,Aaron Zahui Bazoukou,22,Centre-Forward,Sweden,0,Karlslunds IF,Sweden,loan transfer,out,2018
1155,AFC Eskilstuna,Kermit Erasmus,28,Centre-Forward,South Africa,500000,Vitória Setúbal,Portugal,0,out,2018
1156,AFC Eskilstuna,Ibrahim Blati Touré,24,Central Midfield,Burkina Faso,200000,Córdoba CF,Spain,0,out,2018
1157,AFC Eskilstuna,Michel Termanini,20,Centre-Back,Palästina,25000,Al-Quds Hilal,Palästina,0,out,2018
1158,AFC Eskilstuna,Wellyson,24,Centre-Back,Brazil,100000,No club,No country,0,out,2018
1159,Djurgardens IF,Benjamin Machini,22,Goalkeeper,Sweden,50000,Burgos CF,Spain,free transfer,in,2019
1160,Djurgardens IF,Curtis Edwards,25,Central Midfield,England,350000,Östersund,Sweden,free transfer,in,2019
1161,Djurgardens IF,Emir Kujovic,31,Centre-Forward,Sweden,300000,F. Düsseldorf,Germany,free transfer,in,2019
1162,Djurgardens IF,Jesper Nyholm,26,Centre-Back,Philippines,200000,No club,No country,0,in,2019
1163,Djurgardens IF,Mihlali Mayambela,22,Right Winger,South Africa,175000,Farense,Portugal,"End of loanJun 30, 2019",in,2019
1164,Djurgardens IF,Mihlali Mayambela,22,Right Winger,South Africa,175000,Farense,Portugal,100000,out,2019
1165,Djurgardens IF,Johan Andersson,24,Right-Back,Sweden,150000,Karlstad BK,Sweden,loan transfer,out,2019
1166,Djurgardens IF,Souleymane Kone,23,Centre-Back,Cote d'Ivoire,350000,KVC Westerlo,Belgium,0,out,2019
1167,Djurgardens IF,Dzenis Kozica,26,Centre-Forward,Sweden,300000,AFC Eskilstuna,Sweden,loan transfer,out,2019
1168,Malmö FF,Ola Toivonen,33,Attacking Midfield,Sweden,600000,Melbourne,Australia,free transfer,in,2019
1169,Malmö FF,Jonas Knudsen,26,Left-Back,Denmark,1300000,Ipswich,England,free transfer,in,2019
1170,Malmö FF,Felix Beijmo,21,Right-Back,Sweden,700000,Werder Bremen,Germany,loan transfer,in,2019
1171,Malmö FF,Amel Mujanic,18,Central Midfield,Sweden,150000,Malmö U19,Sweden,0,in,2019
1172,Malmö FF,Sebastian Nanasi,18,Left Winger,Sweden,300000,Malmö U19,Sweden,0,in,2019
1173,Malmö FF,Carlos Strandberg,23,Centre-Forward,Sweden,2800000,Örebro SK,Sweden,"End of loanAug 29, 2019",in,2019
1174,Malmö FF,Pavle Vagic,19,Defensive Midfield,Sweden,500000,Mjällby AIF,Sweden,"End of loanJul 8, 2019",in,2019
1175,Malmö FF,Andreas Vindheim,23,Right-Back,Norway,1200000,Sparta Prague,Czech Republic,1300000,out,2019
1176,Malmö FF,Carlos Strandberg,23,Centre-Forward,Sweden,2800000,Al-Hazem,Saudi Arabia,loan transfer,out,2019
1177,Malmö FF,Samuel Adrian,21,Defensive Midfield,Sweden,150000,Kalmar FF,Sweden,loan transfer,out,2019
1178,Malmö FF,Pavle Vagic,19,Defensive Midfield,Sweden,500000,AFC Eskilstuna,Sweden,loan transfer,out,2019
1179,Malmö FF,Anel Ahmedhodzic,20,Centre-Back,Bosnia-Herzegovina,6000000,Hobro IK,Denmark,loan transfer,out,2019
1180,Hammarby IF,Akinkunmi Amoo,18,Right Winger,Nigeria,3000000,Sido's FC,Nigeria,200000,in,2019
1181,Hammarby IF,Richárd Magyar,28,Centre-Back,Sweden,400000,Greuther Fürth,Germany,150000,in,2019
1182,Hammarby IF,Aron Jóhannsson,28,Centre-Forward,United States,700000,Werder Bremen,Germany,free transfer,in,2019
1183,Hammarby IF,Hjalmar Ekdal,20,Centre-Back,Sweden,1500000,IK Frej Täby,Sweden,0,in,2019
1184,Hammarby IF,Loue Bayere Junior,18,Centre-Forward,Cote d'Ivoire,200000,ASEC Mimosas,Cote d'Ivoire,loan transfer,in,2019
1185,Hammarby IF,Aziz Ouattara Mohammed,18,Centre-Back,Cote d'Ivoire,800000,ASEC Mimosas,Cote d'Ivoire,loan transfer,in,2019
1186,Hammarby IF,Benjamin Machini,23,Goalkeeper,Sweden,50000,No club,No country,0,in,2019
1187,Hammarby IF,Oscar Krusnell,20,Left-Back,Sweden,100000,IK Frej Täby,Sweden,"End of loanAug 13, 2019",in,2019
1188,Hammarby IF,Odilon Kossounou,18,Centre-Back,Cote d'Ivoire,13000000,Club Brugge,Belgium,3850000,out,2019
1189,Hammarby IF,Sander Svendsen,21,Centre-Forward,Norway,800000,Odense BK,Denmark,250000,out,2019
1190,Hammarby IF,Hjalmar Ekdal,20,Centre-Back,Sweden,1500000,IK Frej Täby,Sweden,loan transfer,out,2019
1191,Hammarby IF,Jean Carlos de Brito,24,Left Winger,Brazil,400000,IK Frej Täby,Sweden,loan transfer,out,2019
1192,Hammarby IF,Filston Mawana,19,Left Winger,Sweden,100000,IK Frej Täby,Sweden,loan transfer,out,2019
1193,Hammarby IF,Oscar Krusnell,20,Left-Back,Sweden,100000,Team TG,Sweden,loan transfer,out,2019
1194,Hammarby IF,Benjamin Machini,23,Goalkeeper,Sweden,50000,IK Frej Täby,Sweden,loan transfer,out,2019
1195,Hammarby IF,Gianluca Curci,34,Goalkeeper,Italy,0,No club,No country,0,out,2019
1196,Hammarby IF,Vidar Örn Kjartansson,29,Centre-Forward,Iceland,800000,Rostov,Russia,"End of loanJul 16, 2019",out,2019
1197,AIK,Nabil Bahoui,28,Left Winger,Sweden,500000,De Graafschap,Netherlands,free transfer,in,2019
1198,AIK,Felix Michel Melki,25,Centre-Back,Lebanon,200000,AFC Eskilstuna,Sweden,0,in,2019
1199,AIK,Eric Kahl,18,Left-Back,Sweden,1000000,AIK U19,Sweden,0,in,2019
1200,AIK,Robin Tihi,18,Centre-Back,Finland,700000,AIK U19,Sweden,0,in,2019
1201,AIK,Nicolás Stefanelli,24,Centre-Forward,Argentina,750000,Anorthosis,Cyprus,"End of loanJun 30, 2019",in,2019
1202,AIK,Samuel Brolin,18,Goalkeeper,Sweden,300000,Vasalund,Sweden,"End of loanJul 16, 2019",in,2019
1203,AIK,Daniel Sundgren,28,Right-Back,Sweden,600000,Aris Saloniki,Greece,120000,out,2019
1204,AIK,Magnar Ödegaard,26,Centre-Back,Norway,300000,Sarpsborg 08,Norway,free transfer,out,2019
1205,AIK,Nicolás Stefanelli,24,Centre-Forward,Argentina,750000,La Calera,Chile,loan transfer,out,2019
1206,AIK,Adam Ben Lamin,18,Centre-Back,Tunisia,150000,Utsikten,Sweden,loan transfer,out,2019
1207,AIK,Stefan Silva,29,Centre-Forward,Sweden,100000,Karagümrük,Turkey,loan transfer,out,2019
1208,AIK,Joel Ekstrand,30,Centre-Back,Sweden,0,No club,No country,0,out,2019
1209,AIK,Jack Lahne,17,Centre-Forward,Sweden,700000,Brommapojkarna,Sweden,"End of loanJun 30, 2019",out,2019
1210,IFK Norrköping,Sead Haksabanovic,21,Left Winger,Montenegro,5500000,West Ham,England,2600000,in,2019
1211,IFK Norrköping,Maic Sema,30,Right Midfield,Sweden,100000,GIF Sundsvall,Sweden,free transfer,in,2019
1212,IFK Norrköping,Christopher Telo,29,Left-Back,Sweden,150000,Molde,Norway,0,in,2019
1213,IFK Norrköping,Andreas Vaikla,22,Goalkeeper,Estonia,150000,Kristiansund,Norway,0,in,2019
1214,IFK Norrköping,Ishaq Abdulrazak,18,Right Winger,Nigeria,700000,No club,No country,0,in,2019
1215,IFK Norrköping,Eric Smith,23,Defensive Midfield,Sweden,1200000,KAA Gent,Belgium,loan transfer,in,2019
1216,IFK Norrköping,Alfons Sampsted,21,Right-Back,Iceland,800000,Sylvia,Sweden,"End of loanJul 31, 2019",in,2019
1217,IFK Norrköping,Jordan Larsson,22,Centre-Forward,Sweden,14000000,Spartak Moscow,Russia,4000000,out,2019
1218,IFK Norrköping,David Mitov Nilsson,28,Goalkeeper,North Macedonia,350000,GIF Sundsvall,Sweden,free transfer,out,2019
1219,IFK Norrköping,Johannes Vall,26,Left-Back,Sweden,200000,Östers IF,Sweden,loan transfer,out,2019
1220,IFK Norrköping,Alfons Sampsted,21,Right-Back,Iceland,800000,Breidablik,Iceland,loan transfer,out,2019
1221,IFK Norrköping,Alexander Jakobsen,25,Left Winger,Egypt,250000,Kalmar FF,Sweden,loan transfer,out,2019
1222,BK Häcken,Leonard Zuta,27,Left-Back,North Macedonia,400000,Konyaspor,Turkey,free transfer,in,2019
1223,BK Häcken,Gustaf Nilsson,22,Centre-Forward,Sweden,275000,Vejle BK,Denmark,0,in,2019
1224,BK Häcken,Teodor Walemark,18,Centre-Back,Sweden,150000,Häcken U19,Sweden,0,in,2019
1225,BK Häcken,Alexander Nadj,32,Goalkeeper,Sweden,50000,No club,No country,0,in,2019
1226,BK Häcken,Alexander Jeremejeff,25,Centre-Forward,Sweden,1000000,Dynamo Dresden,Germany,1000000,out,2019
1227,BK Häcken,Nasiru Mohammed,25,Right Winger,Ghana,200000,Levski Sofia,Bulgaria,250000,out,2019
1228,BK Häcken,Mervan Celik,29,Left Winger,Sweden,250000,Karagümrük,Turkey,free transfer,out,2019
1229,BK Häcken,Juhani Ojala,30,Centre-Back,Finland,250000,Vejle BK,Denmark,0,out,2019
1230,IFK Göteborg,Hosam Aiesh,24,Right Winger,Sweden,400000,Östersund,Sweden,570000,in,2019
1231,IFK Göteborg,Mattias Bjärsmyr,34,Centre-Back,Sweden,200000,Genclerbirligi,Turkey,free transfer,in,2019
1232,IFK Göteborg,Tobias Sana,30,Left Winger,Sweden,600000,Aarhus GF,Denmark,0,in,2019
1233,IFK Göteborg,Alexander Farnerud,36,Central Midfield,Sweden,100000,No club,No country,0,in,2019
1234,IFK Göteborg,Isak Dahlqvist,18,Right Winger,Sweden,50000,IFK U19,Sweden,0,in,2019
1235,IFK Göteborg,Jesper Tolinsson,17,Centre-Back,Sweden,1500000,IFK U19,Sweden,0,in,2019
1236,IFK Göteborg,Edvin Dahlqvist,20,Left-Back,Sweden,100000,Utsikten,Sweden,"End of loanAug 31, 2019",in,2019
1237,IFK Göteborg,Benjamin Nygren,17,Right Winger,Sweden,2000000,KRC Genk,Belgium,3700000,out,2019
1238,IFK Göteborg,Carl Starfelt,24,Centre-Back,Sweden,3000000,Rubin Kazan,Russia,1500000,out,2019
1239,IFK Göteborg,Sebastian Ohlsson,26,Right-Back,Sweden,700000,FC St. Pauli,Germany,280000,out,2019
1240,IFK Göteborg,Victor Olofsson,20,Defensive Midfield,Sweden,100000,Tar Heels,United States,free transfer,out,2019
1241,IFK Göteborg,Erik Dahlin,30,Goalkeeper,Sweden,0,Ljungskile,Sweden,free transfer,out,2019
1242,IFK Göteborg,Edvin Dahlqvist,20,Left-Back,Sweden,100000,Utsikten,Sweden,loan transfer,out,2019
1243,IFK Göteborg,Amin Affane,25,Attacking Midfield,Sweden,100000,Örgryte,Sweden,loan transfer,out,2019
1244,IF Elfsborg,Álex Portillo,26,Centre-Back,Spain,325000,Antequera,Spain,free transfer,in,2019
1245,IF Elfsborg,Rasmus Alm,23,Right Winger,Sweden,1200000,Degerfors,Sweden,0,in,2019
1246,IF Elfsborg,Sivert Heltne Nilsen,27,Defensive Midfield,Norway,900000,AC Horsens,Denmark,0,in,2019
1247,IF Elfsborg,Joseph Okumu,22,Centre-Back,Kenya,2000000,Real Monarchs,United States,0,in,2019
1248,IF Elfsborg,Arian Kabashi,22,Centre-Forward,Sweden,100000,GAIS,Sweden,"End of loanJun 30, 2019",in,2019
