,Team,Name,Age,Position,Nation,Market Value,Left / Joined Club,Left / Joined Country,Transfer Fee,In or Out,season
794,FC Copenhagen,Christian Poulsen,34,Defensive Midfield,Denmark,0,No club,No country,0,in,2014
795,FC Copenhagen,Brandur Hendriksson Olsen,18,Central Midfield,Faroe Islands,350000,Copenhagen U19,Denmark,0,in,2014
796,FC Copenhagen,Mads Aaquist,19,Central Midfield,Denmark,300000,Copenhagen U19,Denmark,0,in,2014
797,FC Copenhagen,Mikkel Wohlgemuth,19,Defensive Midfield,Denmark,200000,Copenhagen U19,Denmark,0,in,2014
798,FC Copenhagen,Fanendo Adi,23,Centre-Forward,Nigeria,400000,Timbers,United States,"End of loanJun 22, 2014",in,2014
799,FC Copenhagen,Marvin Pourié,23,Centre-Forward,Germany,300000,Zulte Waregem,Belgium,"End of loanJun 30, 2014",in,2014
800,FC Copenhagen,Mos,25,Centre-Forward,Norway,300000,Odense BK,Denmark,"End of loanJun 30, 2014",in,2014
801,FC Copenhagen,Igor Vetokele,22,Centre-Forward,Angola,400000,Charlton,England,3000000,out,2014
802,FC Copenhagen,Thomas Kristensen,31,Central Midfield,Denmark,0,ADO Den Haag,Netherlands,free transfer,out,2014
803,FC Copenhagen,Mos,25,Centre-Forward,Norway,300000,Aalesund,Norway,free transfer,out,2014
804,FC Copenhagen,Lars Christian Jacobsen,34,Right-Back,Denmark,0,Guingamp,France,free transfer,out,2014
805,FC Copenhagen,Christian Bolaños,30,Right Winger,Costa Rica,100000,Cartaginés,Costa Rica,free transfer,out,2014
806,FC Copenhagen,Franco Mussis,22,Defensive Midfield,Argentina,650000,Genoa,Italy,loan transfer,out,2014
807,FC Copenhagen,Jakob Busk,20,Goalkeeper,Denmark,250000,AC Horsens,Denmark,loan transfer,out,2014
808,FC Copenhagen,Marvin Pourié,23,Centre-Forward,Germany,300000,SönderjyskE,Denmark,loan transfer,out,2014
809,FC Copenhagen,Mads Aaquist,19,Central Midfield,Denmark,300000,AC Horsens,Denmark,loan transfer,out,2014
810,FC Copenhagen,Olof Mellberg,36,Centre-Back,Sweden,0,No club,No country,0,out,2014
811,FC Copenhagen,Daniel Braaten,32,Right Winger,Norway,50000,No club,No country,0,out,2014
812,FC Copenhagen,Georg Margreitter,25,Centre-Back,Austria,300000,Wolves,England,"End of loanJun 30, 2014",out,2014
813,Esbjerg fB,Robin Söder,23,Centre-Forward,Sweden,300000,IFK Göteborg,Sweden,0,in,2014
814,Esbjerg fB,Daniel Stenderup,25,Centre-Back,Denmark,150000,Bröndby IF,Denmark,0,in,2014
815,Esbjerg fB,Eddi Gomes,25,Centre-Back,Guinea-Bissau,150000,HB Köge,Denmark,0,in,2014
816,Esbjerg fB,Lasse Rise,28,Centre-Forward,Denmark,75000,Randers FC,Denmark,0,in,2014
817,Esbjerg fB,Jeppe Brinch,19,Right-Back,Denmark,200000,Esbjerg fB U19,Denmark,0,in,2014
818,Esbjerg fB,Jonas Hansen,18,Central Midfield,Faroe Islands,50000,Esbjerg fB U19,Denmark,0,in,2014
819,Esbjerg fB,Mikkel Maigaard,18,Attacking Midfield,Denmark,500000,Esbjerg fB U19,Denmark,0,in,2014
820,Esbjerg fB,Mikkel Agger,21,Centre-Forward,Denmark,250000,AC Horsens,Denmark,"End of loanJun 30, 2014",in,2014
821,Esbjerg fB,Peter Ankersen,23,Right-Back,Denmark,1500000,RB Salzburg,Austria,2500000,out,2014
822,Esbjerg fB,Mikkel Agger,21,Centre-Forward,Denmark,250000,Thisted FC,Denmark,free transfer,out,2014
823,Esbjerg fB,Davidson Eden (Drobo-Ampem),26,Centre-Back,Germany,50000,FC Wacker,Austria,free transfer,out,2014
824,Esbjerg fB,Jacob Nielsen,19,Centre-Back,Denmark,50000,No club,No country,0,out,2014
825,Esbjerg fB,Kian Hansen,25,Centre-Back,Denmark,400000,FC Nantes,France,"End of loanJun 30, 2014",out,2014
826,Esbjerg fB,Mushaga Bakenga,21,Centre-Forward,Norway,500000,Club Brugge,Belgium,"End of loanJun 30, 2014",out,2014
827,Esbjerg fB,Frederik Rönnow,21,Goalkeeper,Denmark,2500000,AC Horsens,Denmark,"End of loanJun 30, 2014",out,2014
828,Hobro IK,Rasmus Hansen,28,Defensive Midfield,Denmark,0,Randers FC,Denmark,free transfer,in,2014
829,Hobro IK,Mathias Schlie,26,Central Midfield,Denmark,0,Vendsyssel FF,Denmark,free transfer,in,2014
830,Hobro IK,Thomas Hansen,31,Centre-Back,Denmark,0,Brönshöj BK,Denmark,free transfer,in,2014
831,Hobro IK,Morten Beck,27,Centre-Forward,Denmark,50000,Silkeborg IF,Denmark,free transfer,in,2014
832,Hobro IK,Matheus Leiria,19,Left Winger,Brazil,250000,GE Juventus-SC,Brazil,loan transfer,in,2014
833,Hobro IK,Mads Hvilsom,21,Left Winger,Denmark,250000,FC Midtjylland,Denmark,0,in,2014
834,Hobro IK,Martin Mikkelsen,28,Right Midfield,Denmark,0,FC Fredericia,Denmark,0,in,2014
835,Hobro IK,Quincy Antipas,30,Second Striker,Zimbabwe,0,Bröndby IF,Denmark,0,in,2014
836,Hobro IK,Emil Berggreen,21,Centre-Forward,Denmark,350000,Brönshöj BK,Denmark,0,in,2014
837,Hobro IK,Aubrey Chirwa,21,Right Winger,Zambia,50000,FC Platinum,Zimbabwe,0,in,2014
838,Hobro IK,Oliver Korch,20,Goalkeeper,Denmark,50000,FC Midtjylland,Denmark,loan transfer,in,2014
839,Hobro IK,Lasse Thomsen,20,Central Midfield,Denmark,75000,BK Marienlyst,Denmark,free transfer,out,2014
840,Hobro IK,Frederik Hammershöj,27,Central Midfield,Denmark,50000,Aabyhöj IF,Denmark,free transfer,out,2014
841,Hobro IK,Kim Elgaard,22,Central Midfield,Denmark,100000,Vejle BK,Denmark,free transfer,out,2014
842,Hobro IK,Marc Larsen Kristensen,-,Goalkeeper,Denmark,50000,No club,No country,free transfer,out,2014
843,Hobro IK,Jonas Faaborg,22,Centre-Forward,Denmark,25000,Fuglebakken,Denmark,free transfer,out,2014
844,Hobro IK,Sebastian Andersen,25,Right Midfield,Denmark,0,Viborg FF,Denmark,"End of loanJun 30, 2014",out,2014
845,Hobro IK,Jesper Lauridsen,23,Left-Back,Denmark,350000,FC Midtjylland,Denmark,"End of loanJun 30, 2014",out,2014
846,Hobro IK,Tobias Perch-Nielsen,24,Centre-Forward,Denmark,0,Viborg FF,Denmark,"End of loanJun 30, 2014",out,2014
847,Hobro IK,Jeppe Grönning,23,Defensive Midfield,Denmark,300000,Viborg FF,Denmark,"End of loanJun 30, 2014",out,2014
848,FC Midtjylland,Tim Sparv,27,Defensive Midfield,Finland,250000,Greuther Fürth,Germany,300000,in,2014
849,FC Midtjylland,Patryk Wolanski,23,Goalkeeper,Poland,0,Widzew Lodz,Poland,150000,in,2014
850,FC Midtjylland,Lasse Heinze,28,Goalkeeper,Denmark,0,AC Horsens,Denmark,free transfer,in,2014
851,FC Midtjylland,Marco Priis Jörgensen,23,Goalkeeper,Denmark,50000,Long Island RR,United States,free transfer,in,2014
852,FC Midtjylland,Jim Larsen,28,Centre-Back,Denmark,0,Club Brugge,Belgium,0,in,2014
853,FC Midtjylland,Marcos Ureña,24,Centre-Forward,Costa Rica,400000,Kuban Krasnodar,Russia,loan transfer,in,2014
854,FC Midtjylland,Kristoffer Olsson,19,Central Midfield,Sweden,3500000,Arsenal,England,loan transfer,in,2014
855,FC Midtjylland,Isaac Oliseh,20,Central Midfield,Nigeria,0,Thisted FC,Denmark,"End of loanJun 30, 2014",in,2014
856,FC Midtjylland,Jesper Lauridsen,23,Left-Back,Denmark,350000,Hobro IK,Denmark,"End of loanJun 30, 2014",in,2014
857,FC Midtjylland,Johannes Madsen,21,Central Midfield,Denmark,100000,Vejle BK,Denmark,"End of loanJun 30, 2014",in,2014
858,FC Midtjylland,Morten Koch Nielsen,22,Centre-Back,Denmark,0,Vejle BK,Denmark,"End of loanJun 30, 2014",in,2014
859,FC Midtjylland,Mads Pedersen,21,Central Midfield,Denmark,0,Lyngby BK,Denmark,"End of loanJun 30, 2014",in,2014
860,FC Midtjylland,Jonas Lössl,25,Goalkeeper,Denmark,1500000,Guingamp,France,500000,out,2014
861,FC Midtjylland,Mads Pedersen,21,Central Midfield,Denmark,0,Sandefjord,Norway,free transfer,out,2014
862,FC Midtjylland,Johannes Madsen,21,Central Midfield,Denmark,100000,Fremad Amager,Denmark,free transfer,out,2014
863,FC Midtjylland,Mads Hvilsom,21,Left Winger,Denmark,250000,Hobro IK,Denmark,0,out,2014
864,FC Midtjylland,Jesper Juelsgaard,25,Centre-Back,Denmark,300000,Évian,France,0,out,2014
865,FC Midtjylland,Isaac Oliseh,21,Central Midfield,Nigeria,0,Thisted FC,Denmark,loan transfer,out,2014
866,FC Midtjylland,Oliver Korch,20,Goalkeeper,Denmark,50000,Hobro IK,Denmark,loan transfer,out,2014
867,FC Midtjylland,Patryk Wolanski,23,Goalkeeper,Poland,0,Vejle BK,Denmark,loan transfer,out,2014
868,FC Midtjylland,Sonni Nattestad,20,Centre-Back,Faroe Islands,150000,AC Horsens,Denmark,loan transfer,out,2014
869,FC Midtjylland,Morten Koch Nielsen,22,Centre-Back,Denmark,0,No club,No country,0,out,2014
870,FC Nordsjaelland,David Moberg Karlsson,20,Right Winger,Sweden,2200000,Sunderland,England,500000,in,2014
871,FC Nordsjaelland,Adam Örn Arnarson,18,Right-Back,Iceland,200000,NEC Nijmegen,Netherlands,free transfer,in,2014
872,FC Nordsjaelland,Johannes Ritter,19,Right-Back,Denmark,0,Nordsjaell. U19,Denmark,0,in,2014
873,FC Nordsjaelland,Mathias Hebo Rasmussen,18,Central Midfield,Denmark,400000,Nordsjaell. U19,Denmark,0,in,2014
874,FC Nordsjaelland,Mikkel Jensen,19,Right Winger,Denmark,75000,Nordsjaell. U19,Denmark,0,in,2014
875,FC Nordsjaelland,Emiliano Marcondes,19,Attacking Midfield,Denmark,2800000,Nordsjaell. U19,Denmark,0,in,2014
876,FC Nordsjaelland,Nicklas Mouritsen,19,Left-Back,Denmark,200000,Nordsjaell. U19,Denmark,0,in,2014
877,FC Nordsjaelland,Marcus Ingvartsen,18,Centre-Forward,Denmark,3500000,Nordsjaell. U19,Denmark,0,in,2014
878,FC Nordsjaelland,Nichlas Rohde,22,attack,Denmark,100000,Akademisk BK,Denmark,"End of loanJun 30, 2014",in,2014
879,FC Nordsjaelland,Mark Gundelach,22,Right-Back,Denmark,150000,SönderjyskE,Denmark,"End of loanJun 30, 2014",in,2014
880,FC Nordsjaelland,Thomas Villadsen,29,Goalkeeper,Denmark,0,AC Horsens,Denmark,"End of loanJun 30, 2014",in,2014
881,FC Nordsjaelland,Jens Stryger Larsen,23,Right-Back,Denmark,4000000,Austria Vienna,Austria,670000,out,2014
882,FC Nordsjaelland,Kim Aabech,31,Centre-Forward,Denmark,50000,Aarhus GF,Denmark,free transfer,out,2014
883,FC Nordsjaelland,Andreas Laudrup,23,Left Winger,Denmark,0,Aarhus GF,Denmark,free transfer,out,2014
884,FC Nordsjaelland,Thomas Villadsen,29,Goalkeeper,Denmark,0,Vestsjaelland,Denmark,free transfer,out,2014
885,FC Nordsjaelland,Nichlas Rohde,22,attack,Denmark,100000,Akademisk BK,Denmark,0,out,2014
886,FC Nordsjaelland,Bassel Jradi,21,Attacking Midfield,Lebanon,300000,Strømsgodset,Norway,0,out,2014
887,FC Nordsjaelland,Martin Hansen,24,Goalkeeper,Denmark,300000,ADO Den Haag,Netherlands,0,out,2014
888,FC Nordsjaelland,Nicolai Johannesen,20,Left-Back,Denmark,150000,Aarhus GF,Denmark,0,out,2014
889,FC Nordsjaelland,Kristian Lindberg,20,Centre-Forward,Denmark,150000,Lyngby BK,Denmark,loan transfer,out,2014
890,FC Nordsjaelland,Mikkel Jensen,19,Right Winger,Denmark,75000,FC Roskilde,Denmark,loan transfer,out,2014
891,Odense Boldklub,Jacob Barrett Laursen,19,Left-Back,Denmark,700000,Juventus U19,Italy,100000,in,2014
892,Odense Boldklub,Lucas Jensen,19,Right Winger,Denmark,250000,Viborg FF,Denmark,free transfer,in,2014
893,Odense Boldklub,Vladimer Dvalishvili,28,Centre-Forward,Georgia,0,Legia Warszawa,Poland,free transfer,in,2014
894,Odense Boldklub,Emil Ousager,27,Goalkeeper,Denmark,0,Aarhus GF,Denmark,free transfer,in,2014
895,Odense Boldklub,Lasse Nielsen,27,Centre-Back,Denmark,100000,Vestsjaelland,Denmark,free transfer,in,2014
896,Odense Boldklub,Thomas Mikkelsen,24,Centre-Forward,Denmark,350000,FC Fredericia,Denmark,0,in,2014
897,Odense Boldklub,Mikkel Kirkeskov,22,Left-Back,Denmark,800000,Aarhus GF,Denmark,0,in,2014
898,Odense Boldklub,Lasse Kryger,31,Right Midfield,Denmark,0,AC Horsens,Denmark,0,in,2014
899,Odense Boldklub,Espen Ruud,30,Right-Back,Norway,100000,No club,No country,0,in,2014
900,Odense Boldklub,Emil Peter Jörgensen,18,Centre-Back,Denmark,125000,Odense BK U19,Denmark,0,in,2014
901,Odense Boldklub,Mathias Greve,19,Attacking Midfield,Denmark,800000,Odense BK U19,Denmark,0,in,2014
902,Odense Boldklub,Anders Thomsen,18,Left Midfield,Denmark,50000,Odense BK U19,Denmark,0,in,2014
903,Odense Boldklub,Mikkel Desler,19,Right-Back,Denmark,500000,Odense BK U19,Denmark,0,in,2014
904,Odense Boldklub,Emil Peter Jörgensen,18,Centre-Back,Denmark,125000,FC Roskilde,Denmark,"End of loanSep 17, 2014",in,2014
905,Odense Boldklub,Jesper Christiansen,36,Goalkeeper,Denmark,0,Vendsyssel FF,Denmark,free transfer,out,2014
906,Odense Boldklub,Conor O'Brien,25,Defensive Midfield,United States,0,Wiener Neustadt,Austria,free transfer,out,2014
907,Odense Boldklub,Bashkim Kadrii,23,Left Winger,Denmark,600000,FC Copenhagen,Denmark,free transfer,out,2014
908,Odense Boldklub,Morten Skoubo,34,Centre-Forward,Denmark,0,Delhi Dynamos,India,free transfer,out,2014
909,Odense Boldklub,Emil Peter Jörgensen,18,Centre-Back,Denmark,125000,FC Roskilde,Denmark,loan transfer,out,2014
910,Odense Boldklub,Emil Ousager,27,Goalkeeper,Denmark,0,No club,No country,0,out,2014
911,Odense Boldklub,Cédric N'Koum,24,Left Winger,Cameroon,250000,No club,No country,0,out,2014
912,Odense Boldklub,Krisztián Vadócz,29,Central Midfield,Hungary,75000,No club,No country,0,out,2014
913,Odense Boldklub,Espen Ruud,30,Right-Back,Norway,100000,No club,No country,0,out,2014
914,Odense Boldklub,Anders Möller Christensen,36,Centre-Back,Denmark,0,No club,No country,0,out,2014
915,Odense Boldklub,Dusan Djuric,29,Central Midfield,Sweden,100000,Valenciennes FC,France,"End of loanJun 30, 2014",out,2014
916,Odense Boldklub,Mos,25,Centre-Forward,Norway,300000,FC Copenhagen,Denmark,"End of loanJun 30, 2014",out,2014
917,Odense Boldklub,Jacob Barrett Laursen,19,Left-Back,Denmark,700000,Juventus U19,Italy,"End of loanJun 30, 2014",out,2014
918,Randers FC,Jeppe Tverskov,21,Centre-Back,Denmark,600000,Lyngby BK,Denmark,free transfer,in,2014
919,Randers FC,Mikael Ishak,21,Centre-Forward,Sweden,2500000,Parma,Italy,free transfer,in,2014
920,Randers FC,Karl-Johan Johnsson,24,Goalkeeper,Sweden,700000,NEC Nijmegen,Netherlands,0,in,2014
921,Randers FC,Ögmundur Kristinsson,25,Goalkeeper,Iceland,500000,Fram Reykjavík,Iceland,0,in,2014
922,Randers FC,Mikkel Kallesöe,17,Right-Back,Denmark,500000,Randers U19,Denmark,0,in,2014
923,Randers FC,Kasper Junker,20,Centre-Forward,Denmark,2000000,Freja (RFC II),Denmark,0,in,2014
924,Randers FC,Rasmus Hansen,28,Defensive Midfield,Denmark,0,Vejle BK,Denmark,"End of loanJun 30, 2014",in,2014
925,Randers FC,Ronnie Schwartz,24,Centre-Forward,Denmark,400000,Guingamp,France,1900000,out,2014
926,Randers FC,Chris Sörensen,36,Centre-Back,Denmark,0,Vendsyssel FF,Denmark,free transfer,out,2014
927,Randers FC,Rasmus Hansen,28,Defensive Midfield,Denmark,0,Hobro IK,Denmark,free transfer,out,2014
928,Randers FC,Lasse Rise,28,Centre-Forward,Denmark,75000,Esbjerg fB,Denmark,0,out,2014
929,Randers FC,Peter Friis Jensen,26,Goalkeeper,Denmark,0,Viborg FF,Denmark,0,out,2014
930,Randers FC,Martin Svensson,25,Left Winger,Denmark,0,Viborg FF,Denmark,0,out,2014
931,Randers FC,Mikkel Andersen,25,Goalkeeper,Denmark,200000,Reading,England,"End of loanJun 30, 2014",out,2014
932,Silkeborg IF,Nicolaj Agger,25,attack,Denmark,0,Vejle BK,Denmark,free transfer,in,2014
933,Silkeborg IF,Nicolai Flö,18,Goalkeeper,Denmark,200000,Silkeborg U19,Denmark,0,in,2014
934,Silkeborg IF,Christian Holst,32,Attacking Midfield,Faroe Islands,0,Fremad Amager,Denmark,free transfer,out,2014
935,Silkeborg IF,Morten Beck,27,Centre-Forward,Denmark,50000,Hobro IK,Denmark,free transfer,out,2014
936,Silkeborg IF,Daniel Ahonen,23,Defensive Midfield,Sweden,0,Sirius,Sweden,0,out,2014
937,Silkeborg IF,Zahib Mohammed,20,Central Midfield,Afghanistan,0,No club,No country,0,out,2014
938,SönderjyskE,Bojan Golubovic,30,Centre-Forward,Serbia,200000,Ceahlăul,Romania,free transfer,in,2014
939,SönderjyskE,Mees Siers,26,Right-Back,Netherlands,0,Helmond Sport,Netherlands,free transfer,in,2014
940,SönderjyskE,Pierre Kanstrup,25,Centre-Back,Denmark,300000,FC Fredericia,Denmark,0,in,2014
941,SönderjyskE,Marvin Pourié,23,Centre-Forward,Germany,300000,FC Copenhagen,Denmark,loan transfer,in,2014
942,SönderjyskE,Erik Marxen,23,Centre-Back,Denmark,400000,AC Horsens,Denmark,loan transfer,in,2014
943,SönderjyskE,Marc Wehner,19,Central Midfield,Denmark,0,SönderjyskE U19,Denmark,0,in,2014
944,SönderjyskE,Jonas Troest,29,Centre-Back,Denmark,0,Akademisk BK,Denmark,"End of loanJun 30, 2014",in,2014
945,SönderjyskE,Kenan Hajdarevic,24,Centre-Forward,Denmark,100000,Akademisk BK,Denmark,free transfer,out,2014
946,SönderjyskE,Kenneth Fabricius,32,Centre-Forward,Denmark,0,Middelfart,Denmark,free transfer,out,2014
947,SönderjyskE,Daniel Christensen,25,Left-Back,Denmark,0,Aarhus GF,Denmark,free transfer,out,2014
948,SönderjyskE,Patrick Born,20,Goalkeeper,Denmark,0,Middelfart,Denmark,free transfer,out,2014
949,SönderjyskE,Jonas Troest,29,Centre-Back,Denmark,0,Akademisk BK,Denmark,0,out,2014
950,SönderjyskE,Mikael Uhre,19,Centre-Forward,Denmark,2000000,Skive IK,Denmark,loan transfer,out,2014
951,SönderjyskE,Henrik Hansen,35,Central Midfield,Denmark,0,No club,No country,0,out,2014
952,SönderjyskE,Rubin Okotie,27,Centre-Forward,Austria,0,Austria Vienna,Austria,"End of loanJun 30, 2014",out,2014
953,SönderjyskE,Pierre Kanstrup,25,Centre-Back,Denmark,300000,FC Fredericia,Denmark,"End of loanJun 30, 2014",out,2014
954,SönderjyskE,Mark Gundelach,22,Right-Back,Denmark,150000,Nordsjaelland,Denmark,"End of loanJun 30, 2014",out,2014
955,FC Vestsjaelland,Anders Due,32,Left Midfield,Denmark,0,Aalborg BK,Denmark,free transfer,in,2014
956,FC Vestsjaelland,Frederik Schram,19,Goalkeeper,Iceland,100000,Odense BK U19,Denmark,free transfer,in,2014
957,FC Vestsjaelland,Jean Thome,18,Centre-Back,Cote d'Ivoire,50000,Kruoja,Lithuania,free transfer,in,2014
958,FC Vestsjaelland,Anders Randrup,25,Right-Back,Denmark,0,AC Horsens,Denmark,free transfer,in,2014
959,FC Vestsjaelland,Thomas Villadsen,29,Goalkeeper,Denmark,0,Nordsjaelland,Denmark,free transfer,in,2014
960,FC Vestsjaelland,Anders Östli,31,Centre-Back,Norway,0,Lillestrøm SK,Norway,free transfer,in,2014
961,FC Vestsjaelland,Lennard Sowah,21,Left-Back,Germany,0,No club,No country,0,in,2014
962,FC Vestsjaelland,Anders Kure,28,Centre-Back,Denmark,0,No club,No country,0,in,2014
963,FC Vestsjaelland,Morten Bertolt,30,Central Midfield,Denmark,0,Vendsyssel FF,Denmark,free transfer,out,2014
964,FC Vestsjaelland,Subrata Paul,27,Goalkeeper,India,125000,Mumbai City,India,free transfer,out,2014
965,FC Vestsjaelland,Lasse Nielsen,27,Centre-Back,Denmark,100000,Odense BK,Denmark,free transfer,out,2014
966,FC Vestsjaelland,Mads Petersen,22,Goalkeeper,Denmark,75000,FC Roskilde,Denmark,free transfer,out,2014
967,FC Vestsjaelland,Nicolas Sandberg,22,Centre-Forward,Sweden,0,Örgryte,Sweden,free transfer,out,2014
968,FC Vestsjaelland,Nikolaj Hansen,21,Centre-Forward,Denmark,150000,HB Köge,Denmark,free transfer,out,2014
969,FC Vestsjaelland,Edward Ofere,28,Centre-Forward,Nigeria,200000,Sogndal IL,Norway,free transfer,out,2014
970,FC Midtjylland,Kian Hansen,26,Centre-Back,Denmark,400000,FC Nantes,France,1500000,in,2015
971,FC Midtjylland,Awer Mabil,19,Right Winger,Australia,2500000,Adelaide United,Australia,870000,in,2015
972,FC Midtjylland,Filip Novak,25,Left-Back,Czech Republic,2000000,FK Jablonec,Czech Republic,140000,in,2015
973,FC Midtjylland,Daniel Royer,25,Left Winger,Austria,2000000,Austria Vienna,Austria,0,in,2015
974,FC Midtjylland,Mikkel Andersen,26,Goalkeeper,Denmark,200000,Reading,England,0,in,2015
975,FC Midtjylland,David Akintola,19,Right Winger,Nigeria,2400000,Midtjylland U19,Denmark,0,in,2015
976,FC Midtjylland,Razak Adebayo Odeyemi,20,Centre-Forward,Nigeria,150000,Midtjylland U19,Denmark,0,in,2015
977,FC Midtjylland,Rasmus Lauritsen,19,Centre-Back,Denmark,6500000,Midtjylland U19,Denmark,0,in,2015
978,FC Midtjylland,Patryk Wolanski,23,Goalkeeper,Poland,0,Vejle BK,Denmark,"End of loanJun 30, 2015",in,2015
979,FC Midtjylland,Musefiu Ashiru,21,Left Winger,Nigeria,200000,Ringköbing IF,Denmark,"End of loanJun 30, 2015",in,2015
980,FC Midtjylland,Paul Onuachu,21,Centre-Forward,Nigeria,20000000,Vejle BK,Denmark,"End of loanJun 30, 2015",in,2015
981,FC Midtjylland,Sonni Nattestad,21,Centre-Back,Faroe Islands,150000,Vejle BK,Denmark,"End of loanAug 24, 2015",in,2015
982,FC Midtjylland,Sly,24,Centre-Forward,Nigeria,1500000,Ufa,Russia,700000,out,2015
983,FC Midtjylland,Jakob Haugaard,23,Goalkeeper,Denmark,300000,Stoke City,England,600000,out,2015
984,FC Midtjylland,Izunna Uzochukwu,25,Defensive Midfield,Nigeria,200000,Amkar Perm,Russia,free transfer,out,2015
985,FC Midtjylland,Marco Priis Jörgensen,24,Goalkeeper,Denmark,50000,Mjøndalen,Norway,free transfer,out,2015
986,FC Midtjylland,Frederik Möller,22,Left-Back,Denmark,300000,AC Horsens,Denmark,0,out,2015
987,FC Midtjylland,Razak Adebayo Odeyemi,20,Centre-Forward,Nigeria,150000,Skive IK,Denmark,loan transfer,out,2015
988,FC Midtjylland,Lasse Heinze,29,Goalkeeper,Denmark,0,Sarpsborg 08,Norway,loan transfer,out,2015
989,FC Midtjylland,Musefiu Ashiru,21,Left Winger,Nigeria,200000,Skive IK,Denmark,loan transfer,out,2015
990,FC Midtjylland,Kristian Bach Bak,33,Right-Back,Denmark,0,No club,No country,0,out,2015
991,FC Midtjylland,Sonni Nattestad,21,Centre-Back,Faroe Islands,150000,No club,No country,0,out,2015
992,FC Copenhagen,Federico Santander,24,Centre-Forward,Paraguay,1500000,Guaraní,Paraguay,3100000,in,2015
993,FC Copenhagen,Benjamin Verbic,21,Left Winger,Slovenia,5500000,NK Celje,Slovenia,1200000,in,2015
994,FC Copenhagen,Kasper Kusk,23,Right Winger,Denmark,700000,Twente FC,Netherlands,1000000,in,2015
995,FC Copenhagen,William Kvist,30,Defensive Midfield,Denmark,0,Wigan,England,free transfer,in,2015
996,FC Copenhagen,Peter Ankersen,24,Right-Back,Denmark,1500000,RB Salzburg,Austria,loan transfer,in,2015
