,Team,Name,Age,Position,Nation,Market Value,Left / Joined Club,Left / Joined Country,Transfer Fee,In or Out,season
683,Sarpsborg 08 FF,Barry Maguire,25,Attacking Midfield,Netherlands,175000,FC Den Bosch,Netherlands,free transfer,in,2015
684,Sarpsborg 08 FF,Amani Dickson Mbedule,18,Right Winger,Norway,50000,Trosvik IF,Norway,0,in,2015
685,Sarpsborg 08 FF,Péter Kovács,37,Centre-Forward,Hungary,0,Strømsgodset,Norway,0,in,2015
686,Sarpsborg 08 FF,Alexander Groven,23,Left-Back,Norway,100000,Hönefoss,Norway,0,in,2015
687,Sarpsborg 08 FF,Kachi,18,Centre-Forward,Nigeria,100000,No club,No country,0,in,2015
688,Sarpsborg 08 FF,Lasse Heinze,29,Goalkeeper,Denmark,0,FC Midtjylland,Denmark,loan transfer,in,2015
689,Sarpsborg 08 FF,Christian Sukke,22,Goalkeeper,Norway,0,Sogndal IL,Norway,"End of loanAug 11, 2015",in,2015
690,Sarpsborg 08 FF,Quentin Westberg,29,Goalkeeper,United States,300000,Tours FC,France,free transfer,out,2015
691,Sarpsborg 08 FF,Oliver Feldballe,25,Left Midfield,Denmark,0,FC Fredericia,Denmark,0,out,2015
692,Sarpsborg 08 FF,Liridon Kalludra,23,Central Midfield,Sweden,500000,Kristiansund,Norway,0,out,2015
693,Sarpsborg 08 FF,Badr Rahhaoui,17,attack,Norway,50000,Kvik Halden,Norway,loan transfer,out,2015
694,Sarpsborg 08 FF,Olav Öby,20,Central Midfield,Norway,150000,Follo FK,Norway,loan transfer,out,2015
695,Sarpsborg 08 FF,Christian Sukke,22,Goalkeeper,Norway,0,Ullensaker/Kisa,Norway,loan transfer,out,2015
696,Sarpsborg 08 FF,Henrik Ojamaa,24,Left Winger,Estonia,200000,Legia Warszawa,Poland,"End of loanAug 5, 2015",out,2015
697,FK Haugesund,Adamu Abubakar,18,Left Winger,Nigeria,0,GBS Academy,Nigeria,0,in,2015
698,FK Haugesund,Sad'eeq Yusuf,19,Centre-Forward,Nigeria,0,KAA Gent U21,Belgium,loan transfer,in,2015
699,FK Haugesund,William Troost-Ekong,21,Centre-Back,Nigeria,4000000,KAA Gent,Belgium,loan transfer,in,2015
700,FK Haugesund,Filip Kiss,24,Defensive Midfield,Slovakia,2200000,Cardiff,England,loan transfer,in,2015
701,FK Haugesund,Liban Abdi,27,Left Midfield,Norway,325000,No club,No country,0,in,2015
702,FK Haugesund,Nikola Komazec,27,Centre-Forward,Serbia,225000,Pattaya United,Thailand,"End of loanJul 31, 2015",in,2015
703,FK Haugesund,Sverre Björkkjaer,19,Right-Back,Norway,150000,Asane Fotball,Norway,"End of loanJul 15, 2015",in,2015
704,FK Haugesund,Torbjörn Agdestein,23,Centre-Forward,Norway,200000,Kristiansund,Norway,"End of loanJul 15, 2015",in,2015
705,FK Haugesund,Patrick Olsen,21,Central Midfield,Denmark,1500000,Lens,France,free transfer,out,2015
706,FK Haugesund,Tor Andre Aasheim,19,Right Winger,Norway,50000,Breidablik,Iceland,0,out,2015
707,FK Haugesund,Roope Riski,23,Centre-Forward,Finland,400000,SJK Seinäjoki,Finland,loan transfer,out,2015
708,FK Haugesund,Dusan Cvetinovic,26,Centre-Back,Serbia,350000,Lens,France,loan transfer,out,2015
709,Tromsø IL,Marin Orsulic,27,Centre-Back,Croatia,0,CSKA Sofia,Bulgaria,0,in,2015
710,Tromsø IL,Thomas Kind Bendiksen,25,Central Midfield,Norway,50000,Molde,Norway,loan transfer,in,2015
711,Tromsø IL,Thomas Drage,23,Central Midfield,Norway,150000,Sogndal IL,Norway,0,out,2015
712,IK Start,Sean McDermott,22,Goalkeeper,Ireland,400000,Sandnes Ulf,Norway,free transfer,in,2015
713,IK Start,Henrik Breimyr,22,Centre-Back,Norway,50000,Bryne FK,Norway,0,in,2015
714,IK Start,Austine Ikenna,21,Centre-Forward,Nigeria,0,AFC Leopards,Kenya,0,in,2015
715,IK Start,Mads Stokkelien,25,Centre-Forward,Norway,0,NY Cosmos,United States,0,in,2015
716,IK Start,Jörgen Hammer,24,Centre-Back,Norway,100000,Stabæk Fotball,Norway,0,in,2015
717,IK Start,Jibril Bojang,21,Right Winger,The Gambia,100000,Lørenskog IF,Norway,0,in,2015
718,IK Start,Daniel Aase,26,Attacking Midfield,Norway,0,Vindbjart FK,Norway,loan transfer,in,2015
719,IK Start,Matthías Vilhjálmsson,28,Centre-Forward,Iceland,250000,Rosenborg,Norway,400000,out,2015
720,IK Start,Solomon Owello,26,Defensive Midfield,Nigeria,0,Sandnes Ulf,Norway,0,out,2015
721,IK Start,Ingvar Jónsson,25,Goalkeeper,Iceland,50000,Sandnes Ulf,Norway,loan transfer,out,2015
722,IK Start,John Olav Norheim,20,Centre-Back,Norway,200000,Nest-Sotra IL,Norway,loan transfer,out,2015
723,IK Start,Emil Dahle,24,Central Midfield,Norway,0,Stabæk Fotball,Norway,"End of loanJul 20, 2015",out,2015
724,Sogndal IL,Osita Henry Chikere,24,Centre-Forward,Nigeria,0,Viking FK,Norway,free transfer,in,2015
725,Sogndal IL,Peter Aase,20,Central Midfield,Norway,100000,Florö SK,Norway,0,in,2015
726,Sogndal IL,Thomas Drage,23,Central Midfield,Norway,150000,Tromsø IL,Norway,0,in,2015
727,Sogndal IL,Fredrik Flo,18,Left-Back,Norway,50000,Sogndal IL U19,Norway,0,in,2015
728,Sogndal IL,Simen Lefdal,16,midfield,Norway,50000,Eid IL,Norway,"End of loanJun 30, 2015",in,2015
729,Sogndal IL,Robin Shroot,27,Attacking Midfield,Northern Ireland,0,IL Hödd,Norway,0,out,2015
730,Sogndal IL,Ulrik Flo,26,Centre-Forward,Norway,0,Odds BK,Norway,0,out,2015
731,Sogndal IL,Simen Lefdal,17,midfield,Norway,50000,Eid IL,Norway,0,out,2015
732,Sogndal IL,Stefan Hagerup,22,Goalkeeper,Norway,200000,Ullensaker/Kisa,Norway,loan transfer,out,2015
733,Sogndal IL,Christian Sukke,22,Goalkeeper,Norway,0,Sarpsborg 08,Norway,"End of loanAug 11, 2015",out,2015
734,Sogndal IL,Jim Johansen,28,Left Winger,Norway,0,Bodø/Glimt,Norway,"End of loanJul 15, 2015",out,2015
735,SK Brann,Ruben Kristiansen,27,Left-Back,Norway,200000,Vålerenga,Norway,175000,in,2015
736,SK Brann,Sivert Heltne Nilsen,23,Defensive Midfield,Norway,900000,Vålerenga,Norway,0,in,2015
737,SK Brann,Viljar Vevatne,20,Centre-Back,Norway,400000,Bryne FK,Norway,0,in,2015
738,SK Brann,Steffen Skalevik,22,Centre-Forward,Norway,200000,Nest-Sotra IL,Norway,0,in,2015
739,SK Brann,Amadaiya Rennie,25,Right Winger,Liberia,100000,Hammarby,Sweden,loan transfer,in,2015
740,SK Brann,Oliver Rotihaug,18,Right Winger,Norway,50000,Brann Bergen Yo,Norway,0,in,2015
741,SK Brann,Hakon Lorentzen,17,Attacking Midfield,Norway,250000,Asane Fotball,Norway,"End of loanJul 15, 2015",in,2015
742,SK Brann,Emil Hansson,17,Left Winger,Sweden,850000,Feyenoord U19,Netherlands,320000,out,2015
743,SK Brann,Erdin Demir,25,Left-Back,Sweden,200000,Waasl.-Beveren,Belgium,0,out,2015
744,SK Brann,Marcus Pedersen,25,Centre-Forward,Norway,225000,Strømsgodset,Norway,0,out,2015
745,SK Brann,Jakob Orlov,29,Centre-Forward,Sweden,0,Hammarby,Sweden,loan transfer,out,2015
746,Rosenborg BK,Mushaga Bakenga,23,Centre-Forward,Norway,500000,Club Brugge,Belgium,0,in,2016
747,Rosenborg BK,Adam Kwarasey,28,Goalkeeper,Ghana,300000,Timbers,United States,0,in,2016
748,Rosenborg BK,Per Magnus Steiring,19,Centre-Back,Norway,100000,Rosenborg BK Yo,Norway,0,in,2016
749,Rosenborg BK,Emil Nielsen,22,Centre-Forward,Denmark,350000,Aarhus GF,Denmark,"End of loanJun 30, 2016",in,2016
750,Rosenborg BK,Riku Riski,26,Right Winger,Finland,250000,Odds BK,Norway,0,out,2016
751,Rosenborg BK,Emil Nielsen,22,Centre-Forward,Denmark,350000,FC Roskilde,Denmark,0,out,2016
752,Rosenborg BK,Per Magnus Steiring,19,Centre-Back,Norway,100000,Viking FK,Norway,loan transfer,out,2016
753,Rosenborg BK,John Hou Saeter,18,Attacking Midfield,Norway,125000,Ranheim IL,Norway,loan transfer,out,2016
754,Rosenborg BK,Mikael Dorsin,34,Left-Back,Sweden,0,No club,No country,0,out,2016
755,SK Brann,Gilli Rólantsson,24,Right-Back,Faroe Islands,400000,Aalborg BK,Denmark,0,in,2016
756,SK Brann,Torgeir Börven,24,Centre-Forward,Norway,1000000,Twente FC,Netherlands,loan transfer,in,2016
757,SK Brann,Halldor Stenevik,16,Left Midfield,Norway,300000,Brann Bergen Yo,Norway,0,in,2016
758,SK Brann,Hakon Lorentzen,19,Attacking Midfield,Norway,250000,Sandefjord,Norway,free transfer,out,2016
759,SK Brann,Kristoffer Larsen,24,Left Winger,Norway,250000,Lyngby BK,Denmark,0,out,2016
760,SK Brann,Viljar Vevatne,21,Centre-Back,Norway,400000,Sandnes Ulf,Norway,0,out,2016
761,SK Brann,Oliver Rotihaug,19,Right Winger,Norway,50000,Florö SK,Norway,loan transfer,out,2016
762,SK Brann,Dani Hatakka,22,Centre-Back,Finland,200000,IL Hödd,Norway,loan transfer,out,2016
763,SK Brann,Mads Hvilsom,23,Left Winger,Denmark,250000,E. Braunschweig,Germany,"End of loanJun 30, 2016",out,2016
764,Odds BK,Riku Riski,26,Right Winger,Finland,250000,Rosenborg,Norway,0,in,2016
765,Odds BK,Stefan Mladenovic,22,Left Winger,Norway,100000,Pors Grenland,Norway,0,in,2016
766,Odds BK,Markus André Kaasa,19,Central Midfield,Norway,400000,Odds BK Youth,Norway,0,in,2016
767,Odds BK,Henrik Kjelsrud Johansen,23,Centre-Forward,Norway,250000,Vålerenga,Norway,0,out,2016
768,Odds BK,Ole Jörgen Halvorsen,28,Right Winger,Norway,300000,Bodø/Glimt,Norway,loan transfer,out,2016
769,FK Haugesund,Filip Kiss,25,Defensive Midfield,Slovakia,2200000,Cardiff,England,free transfer,in,2016
770,FK Haugesund,Dusan Cvetinovic,27,Centre-Back,Serbia,350000,Lens,France,"End of loanJun 30, 2016",in,2016
771,FK Haugesund,Erling Myklebust,20,Centre-Forward,Norway,50000,Stord IL,Norway,"End of loanJul 22, 2016",in,2016
772,FK Haugesund,Dusan Cvetinovic,27,Centre-Back,Serbia,350000,Lens,France,0,out,2016
773,FK Haugesund,Kwame Karikari,24,Centre-Forward,Ghana,200000,Stal Kamyanske,Ukraine,0,out,2016
774,FK Haugesund,Derrick Mensah,21,Defensive Midfield,Ghana,100000,MFK Karvina,Czech Republic,loan transfer,out,2016
775,FK Haugesund,Filip Kiss,25,Defensive Midfield,Slovakia,2200000,Cardiff,England,"End of loanJul 20, 2016",out,2016
776,Molde FK,Christoffer Remmer,23,Right-Back,Denmark,250000,FC Copenhagen,Denmark,500000,in,2016
777,Molde FK,Björn Sigurdarson,25,Centre-Forward,Iceland,500000,Wolves,England,free transfer,in,2016
778,Molde FK,Fredrik Brustad,27,Right Winger,Norway,200000,AIK,Sweden,0,in,2016
779,Molde FK,Babacar Sarr,25,Defensive Midfield,Senegal,500000,Sogndal IL,Norway,0,in,2016
780,Molde FK,Amidou Diop,24,Central Midfield,Senegal,400000,Kristiansund,Norway,"End of loanJul 21, 2016",in,2016
781,Molde FK,Roni Peiponen,19,Right-Back,Finland,0,Asane Fotball,Norway,"End of loanJul 31, 2016",in,2016
782,Molde FK,Mohamed Elyounoussi,21,Left Winger,Norway,12000000,FC Basel,Switzerland,3200000,out,2016
783,Molde FK,Fredrik Gulbrandsen,23,Centre-Forward,Norway,2800000,RB Salzburg,Austria,800000,out,2016
784,Molde FK,Eidur Gudjohnsen,37,Centre-Forward,Iceland,0,Pune City,India,free transfer,out,2016
785,Molde FK,Ben Spencer,21,Centre-Forward,United States,150000,Toronto FC II,United States,0,out,2016
786,Molde FK,Roni Peiponen,19,Right-Back,Finland,0,HJK Helsinki,Finland,loan transfer,out,2016
787,Molde FK,Thompson Ekpe,19,Defensive Midfield,Nigeria,50000,Kristiansund,Norway,loan transfer,out,2016
788,Molde FK,Mushaga Bakenga,23,Centre-Forward,Norway,500000,Club Brugge,Belgium,"End of loanJun 30, 2016",out,2016
789,Sarpsborg 08 FF,Amin Soleiman Askar,31,Right-Back,Norway,100000,Sanliurfaspor ,Turkey,free transfer,in,2016
790,Sarpsborg 08 FF,Morten Sundli,26,Centre-Back,Norway,100000,Mjøndalen,Norway,0,in,2016
791,Sarpsborg 08 FF,Kristoffer Hansen,22,Left Winger,Norway,300000,Sandefjord,Norway,0,in,2016
792,Sarpsborg 08 FF,Jakob Glesnes,22,Centre-Back,Norway,1500000,Strømsgodset,Norway,350000,out,2016
793,Sarpsborg 08 FF,Kjetil Berge,35,Centre-Back,Norway,0,Sandefjord,Norway,0,out,2016
794,Sarpsborg 08 FF,Kristoffer Tokstad,25,Right Winger,Norway,300000,Strømsgodset,Norway,0,out,2016
795,Sarpsborg 08 FF,Brice Wembangomo,19,Right-Back,Norway,200000,Fredrikstad,Norway,loan transfer,out,2016
796,Strømsgodset IF,Jakob Glesnes,22,Centre-Back,Norway,1500000,Sarpsborg 08,Norway,350000,in,2016
797,Strømsgodset IF,Kristoffer Tokstad,25,Right Winger,Norway,300000,Sarpsborg 08,Norway,0,in,2016
798,Strømsgodset IF,Eirik Andersen,23,Right Winger,Norway,600000,IL Hödd,Norway,0,in,2016
799,Strømsgodset IF,Sondre Johansen,21,Centre-Back,Norway,300000,Godset II,Norway,0,in,2016
800,Strømsgodset IF,Abdul-Basit Agouda,17,Centre-Forward,Norway,50000,Strømsgodset IF ,Norway,0,in,2016
801,Strømsgodset IF,Hasan Hüseyin Duman,18,Central Midfield,Norway,50000,Strømsgodset IF ,Norway,0,in,2016
802,Strømsgodset IF,Mathias Gjerström,19,Central Midfield,Norway,100000,Kongsvinger,Norway,"End of loanJul 31, 2016",in,2016
803,Strømsgodset IF,Gustav Valsvik,23,Centre-Back,Norway,400000,E. Braunschweig,Germany,750000,out,2016
804,Strømsgodset IF,Thomas Sörum,33,Centre-Forward,Norway,0,Mjøndalen,Norway,0,out,2016
805,Strømsgodset IF,Flamur Kastrati,24,Centre-Forward,Kosovo,200000,Aalesund,Norway,0,out,2016
806,Strømsgodset IF,Muhamed Keita,25,Left Winger,Norway,325000,Lech Poznan,Poland,"End of loanAug 15, 2016",out,2016
807,Viking Stavanger,Andreas Breimyr,20,Central Midfield,Norway,50000,Palace U23,England,free transfer,in,2016
808,Viking Stavanger,Chris Dawson,21,Central Midfield,Wales,100000,Rotherham,England,loan transfer,in,2016
809,Viking Stavanger,Per Magnus Steiring,19,Centre-Back,Norway,100000,Rosenborg,Norway,loan transfer,in,2016
810,Viking Stavanger,Martin Hummervoll,20,Centre-Forward,Norway,50000,ÍA Akranes,Iceland,"End of loanJul 31, 2016",in,2016
811,Viking Stavanger,Pal Vestly Heigre,21,Goalkeeper,Norway,150000,Lillestrøm SK,Norway,"End of loanJul 18, 2016",in,2016
812,Viking Stavanger,Stian Michalsen,19,Right Midfield,Norway,50000,Sola FK,Norway,"End of loanJul 31, 2016",in,2016
813,Viking Stavanger,Suleiman Abdullahi,19,Centre-Forward,Nigeria,500000,E. Braunschweig,Germany,975000,out,2016
814,Viking Stavanger,A.J. Soares,27,Centre-Back,United States,0,Aarhus GF,Denmark,free transfer,out,2016
815,Viking Stavanger,Björn Daníel Sverrisson,26,Central Midfield,Iceland,225000,Aarhus GF,Denmark,0,out,2016
816,Viking Stavanger,Pal Vestly Heigre,21,Goalkeeper,Norway,150000,Lillestrøm SK,Norway,loan transfer,out,2016
817,Viking Stavanger,Amund Wichne,19,Goalkeeper,Norway,200000,Asane Fotball,Norway,loan transfer,out,2016
818,Aalesunds FK,Vito Wormgoor,27,Centre-Back,Netherlands,700000,ADO Den Haag,Netherlands,free transfer,in,2016
819,Aalesunds FK,Flamur Kastrati,24,Centre-Forward,Kosovo,200000,Strømsgodset,Norway,0,in,2016
820,Aalesunds FK,Torbjörn Grytten,21,Centre-Forward,Norway,25000,Brattvag IL,Norway,"End of loanJun 30, 2016",in,2016
821,Aalesunds FK,Thomas Martinussen,21,Central Midfield,Norway,100000,Brattvag IL,Norway,free transfer,out,2016
822,Aalesunds FK,Torbjörn Grytten,21,Centre-Forward,Norway,25000,Brattvag IL,Norway,free transfer,out,2016
823,Vålerenga Fotball,Magnus Grödem,18,Attacking Midfield,Norway,400000,Bryne FK,Norway,55000,in,2016
824,Vålerenga Fotball,Samúel Fridjónsson,20,Defensive Midfield,Iceland,300000,Reading U23,England,free transfer,in,2016
825,Vålerenga Fotball,Henrik Kjelsrud Johansen,23,Centre-Forward,Norway,250000,Odds BK,Norway,0,in,2016
826,Vålerenga Fotball,Magnus Lekven,28,Centre-Back,Norway,300000,Esbjerg fB,Denmark,0,in,2016
827,Vålerenga Fotball,Kristoffer Hay,17,Centre-Back,Norway,200000,Hönefoss,Norway,0,in,2016
828,Vålerenga Fotball,Thomas Elsebutangen,18,Centre-Forward,Norway,100000,Pors Grenland,Norway,0,in,2016
829,Vålerenga Fotball,Ernest Agyiri,18,Left Winger,Ghana,350000,Man City U23,England,loan transfer,in,2016
830,Vålerenga Fotball,Riki Alba,21,Left Winger,Norway,150000,Varbergs BoIS,Sweden,"End of loanJun 20, 2016",in,2016
831,Vålerenga Fotball,Markus Nakkim,20,Centre-Back,Norway,400000,Strømmen IF,Norway,"End of loanAug 17, 2016",in,2016
832,Vålerenga Fotball,Deshorn Brown,25,Centre-Forward,Jamaica,300000,SZ FC,China,1000000,out,2016
833,Vålerenga Fotball,Jesper Arvidsson,31,Left-Back,Sweden,100000,Sirius,Sweden,free transfer,out,2016
834,Vålerenga Fotball,Matthias Totland,19,midfield,Norway,50000,Fana IL,Norway,free transfer,out,2016
835,Vålerenga Fotball,Niklas Gunnarsson,25,Centre-Back,Norway,300000,Djurgarden,Sweden,0,out,2016
836,Vålerenga Fotball,Riki Alba,21,Left Winger,Norway,150000,Ullensaker/Kisa,Norway,loan transfer,out,2016
837,Vålerenga Fotball,Elías Már Ómarsson,21,Centre-Forward,Iceland,750000,IFK Göteborg,Sweden,loan transfer,out,2016
838,Sogndal IL,Magnus Pedersen,19,Right-Back,Denmark,50000,Odense BK,Denmark,free transfer,in,2016
839,Sogndal IL,Vegard Moberg,25,Central Midfield,Norway,500000,Asane Fotball,Norway,0,in,2016
840,Sogndal IL,Henrik Furebotn,30,Central Midfield,Norway,0,Bodø/Glimt,Norway,0,in,2016
841,Sogndal IL,Johan Hove,15,Central Midfield,Norway,1000000,Sogndal IL U19,Norway,0,in,2016
842,Sogndal IL,Espen Lund,32,Centre-Back,Norway,0,No club,No country,0,in,2016
843,Sogndal IL,Kjetil Waehler,41,Centre-Back,Norway,0,No club,No country,0,in,2016
844,Sogndal IL,Ulrik Fredriksen,17,Centre-Back,Norway,300000,Sogndal IL U19,Norway,0,in,2016
845,Sogndal IL,Peter Aase,21,Central Midfield,Norway,100000,Asane Fotball,Norway,"End of loanJul 15, 2016",in,2016
846,Sogndal IL,Stefan Hagerup,22,Goalkeeper,Norway,200000,Ullensaker/Kisa,Norway,"End of loanJul 21, 2016",in,2016
847,Sogndal IL,Eirik Bergum Skaasheim,23,Right-Back,Norway,0,IL Hödd,Norway,"End of loanAug 1, 2016",in,2016
848,Sogndal IL,Edin Öy,19,Central Midfield,Norway,100000,Förde,Norway,"End of loanJun 30, 2016",in,2016
849,Sogndal IL,Kristoffer Ryland,20,Centre-Forward,Norway,25000,Florö SK,Norway,"End of loanJul 14, 2016",in,2016
850,Sogndal IL,Asgrim Farnes,20,attack,Norway,0,Lysekloster IL,Norway,free transfer,out,2016
851,Sogndal IL,Joar Tryti,19,Left-Back,Norway,0,Förde,Norway,loan transfer,out,2016
852,Sogndal IL,Babacar Sarr,25,Defensive Midfield,Senegal,500000,Molde,Norway,0,out,2016
853,Sogndal IL,Simen Brekkhus,19,Central Midfield,Norway,50000,Florö SK,Norway,loan transfer,out,2016
854,Sogndal IL,Victor Grodas,24,Left-Back,Norway,100000,Kristiansund,Norway,loan transfer,out,2016
855,Sogndal IL,Peter Aase,21,Central Midfield,Norway,100000,Florö SK,Norway,loan transfer,out,2016
856,Sogndal IL,Fredrik Flo,19,Left-Back,Norway,50000,Fana IL,Norway,loan transfer,out,2016
857,Sogndal IL,Magnus Pedersen,19,Right-Back,Denmark,50000,Odense BK,Denmark,"End of loanJun 30, 2016",out,2016
858,Lillestrøm SK,Haraldur Björnsson,27,Goalkeeper,Iceland,100000,Östersund,Sweden,free transfer,in,2016
859,Lillestrøm SK,Ifeanyi Matthew,19,Defensive Midfield,Nigeria,400000,Kanemi Warriors,Nigeria,0,in,2016
860,Lillestrøm SK,Pal Vestly Heigre,21,Goalkeeper,Norway,150000,Viking FK,Norway,loan transfer,in,2016
861,Lillestrøm SK,Tomas Malec,23,Centre-Forward,Slovakia,250000,LASK,Austria,loan transfer,in,2016
862,Lillestrøm SK,Gary Martin,25,Centre-Forward,England,100000,Víkingur,Iceland,loan transfer,in,2016
863,Lillestrøm SK,Francis Dickoh,33,Centre-Back,Ghana,0,No club,No country,0,in,2016
864,Lillestrøm SK,Erik Tobias Sandberg,16,Centre-Back,Norway,200000,Lillestrøm SK Y,Norway,0,in,2016
865,Lillestrøm SK,Fred Friday,21,Centre-Forward,Nigeria,400000,AZ Alkmaar,Netherlands,1500000,out,2016
866,Lillestrøm SK,Martin Falkeborn,23,Left-Back,Sweden,100000,Ullensaker/Kisa,Norway,loan transfer,out,2016
867,Lillestrøm SK,Árni Vilhjálmsson,22,Left Winger,Iceland,400000,Breidablik,Iceland,loan transfer,out,2016
868,Lillestrøm SK,Michael Jakobsen,30,Centre-Back,Denmark,300000,Esbjerg fB,Denmark,"End of loanAug 31, 2016",out,2016
869,Lillestrøm SK,Pal Vestly Heigre,21,Goalkeeper,Norway,150000,Viking FK,Norway,"End of loanJul 18, 2016",out,2016
870,Tromsø IL,Ulrik Jenssen,20,Centre-Back,Norway,800000,Olymp. Lyon B,France,212000,in,2016
871,Tromsø IL,Jacob Karlström,19,Goalkeeper,Norway,300000,Tromsø IL Youth,Norway,0,in,2016
872,Tromsø IL,Jens Jakobsson,26,Defensive Midfield,Sweden,100000,Atvidaberg,Sweden,free transfer,out,2016
873,Tromsø IL,Fredrik Michalsen,20,midfield,Norway,50000,Fjölnir,Iceland,loan transfer,out,2016
874,Stabæk Fotball,Alanzinho,33,Attacking Midfield,Brazil,0,Gaziantep BB,Turkey,free transfer,in,2016
875,Stabæk Fotball,Simen Lillevik Kjellevold,21,Goalkeeper,Norway,150000,Förde,Norway,0,in,2016
876,Stabæk Fotball,Marcus Nilsson,28,Centre-Back,Sweden,0,Fleetwood,England,0,in,2016
877,Stabæk Fotball,Muhamed Keita,25,Left Winger,Norway,325000,Lech Poznan,Poland,loan transfer,in,2016
878,Stabæk Fotball,Mynor Escoe,25,Centre-Forward,Costa Rica,125000,Saprissa,Costa Rica,loan transfer,in,2016
879,Stabæk Fotball,Tobias Börkeeiet,17,Centre-Back,Norway,500000,Stabaek IF U19,Norway,0,in,2016
880,Stabæk Fotball,Nicolai Naess,23,Defensive Midfield,Norway,400000,Columbus Crew,United States,0,out,2016
881,Stabæk Fotball,Eirik Haugstad,22,Right Winger,Norway,100000,FK Jerv,Norway,0,out,2016
882,Stabæk Fotball,Ernest Asante,27,Right Winger,Ghana,700000,Nordsjaelland,Denmark,0,out,2016
883,Stabæk Fotball,Kamal Issah,23,Defensive Midfield,Ghana,225000,Genclerbirligi,Turkey,0,out,2016
884,Stabæk Fotball,Cornelius Bencsik,18,Attacking Midfield,Norway,0,Asker,Norway,0,out,2016
885,Stabæk Fotball,Johan Andersson,32,Central Midfield,Sweden,0,No club,No country,0,out,2016
886,Stabæk Fotball,Shadrach Eghan,21,Attacking Midfield,Ghana,150000,Twente FC,Netherlands,"End of loanAug 1, 2016",out,2016
887,Stabæk Fotball,Alex Davey,21,Centre-Back,Scotland,75000,Chelsea U23,England,"End of loanJul 22, 2016",out,2016
888,Kristiansund BK,Rocky Lekaj,26,Left Winger,Norway,100000,Raufoss,Norway,0,in,2016
889,Kristiansund BK,Serigne Mor Mbaye,20,Goalkeeper,Senegal,200000,Fylkir,Iceland,0,in,2016
890,Kristiansund BK,Thompson Ekpe,19,Defensive Midfield,Nigeria,50000,Molde,Norway,loan transfer,in,2016
891,Kristiansund BK,Victor Grodas,24,Left-Back,Norway,100000,Sogndal IL,Norway,loan transfer,in,2016
